m	474 189	0	0	0	0	120s	100	1	8056
m	458 228	0	0	0	0	120s	100	1	8056
m	430 214	0	0	0	0	120s	100	1	8056
m	431 259	0	0	0	0	120s	100	1	8056
m	390 294	0	0	0	0	120s	100	1	8056
m	380 339	0	0	0	0	120s	100	1	8056
m	349 360	0	0	0	0	120s	100	1	8056
m	363 392	0	0	0	0	120s	100	1	8056
m	332 443	0	0	0	0	120s	100	1	8056
m	341 468	0	0	0	0	120s	100	1	8056
m	321 518	0	0	0	0	120s	100	1	8056
m	326 549	0	0	0	0	120s	100	1	8056
m	291 594	0	0	0	0	120s	100	1	8056
m	286 619	0	0	0	0	120s	100	1	8056
m	286 653	0	0	0	0	120s	100	1	8056
m	282 688	0	0	0	0	120s	100	1	8056
m	201 602	0	0	0	0	120s	100	1	8056
m	203 639	0	0	0	0	120s	100	1	8056
m	233 688	0	0	0	0	120s	100	1	8056
m	309 730	0	0	0	0	120s	100	1	8056
m	588 828	0	0	0	0	120s	100	1	8056
m	184 488	0	0	0	0	120s	100	1	8056
m	168 480	0	0	0	0	120s	100	1	8056
m	151 451	0	0	0	0	120s	100	1	8056
m	140 410	0	0	0	0	120s	100	1	8056
m	148 371	0	0	0	0	120s	100	1	8056
m	154 310	0	0	0	0	120s	100	1	8056
m	153 277	0	0	0	0	120s	100	1	8056
m	150 231	0	0	0	0	120s	100	1	8056
m	140 190	0	0	0	0	120s	100	1	8056
m	149 157	0	0	0	0	120s	100	1	8056
m	174 145	0	0	0	0	120s	100	1	8056
m	206 149	0	0	0	0	120s	100	1	8056
m	238 163	0	0	0	0	120s	100	1	8056
m	264 182	0	0	0	0	120s	100	1	8056
m	294 202	0	0	0	0	120s	100	1	8056
m	322 219	0	0	0	0	120s	100	1	8056
m	292 251	0	0	0	0	120s	100	1	8056
m	299 270	0	0	0	0	120s	100	1	8056
m	289 287	0	0	0	0	120s	100	1	8056
m	181 192	0	0	0	0	120s	100	1	8056
m	674 853	0	0	0	0	120s	100	1	8056
m	678 801	0	0	0	0	120s	100	1	8056
m	721 840	0	0	0	0	120s	100	1	8056
m	724 791	0	0	0	0	120s	100	1	8056
m	764 819	0	0	0	0	120s	100	1	8056
m	740 763	0	0	0	0	120s	100	1	8056
m	763 715	0	0	0	0	120s	100	1	8056
m	759 685	0	0	0	0	120s	100	1	8056
m	711 616	0	0	0	0	120s	100	1	8056
m	673 593	0	0	0	0	120s	100	1	8056
m	633 582	0	0	0	0	120s	100	1	8056
m	624 510	0	0	0	0	120s	100	1	8056
m	669 516	0	0	0	0	120s	100	1	8056
m	699 522	0	0	0	0	120s	100	1	8056
m	744 600	0	0	0	0	120s	100	1	8056
m	487 487	0	0	0	0	120s	100	1	8056
m	521 443	0	0	0	0	120s	100	1	8056
m	518 424	0	0	0	0	120s	100	1	8056
m	547 435	0	0	0	0	120s	100	1	8056
m	568 464	0	0	0	0	120s	100	1	8056
m	546 394	0	0	0	0	120s	100	1	8056
m	567 345	0	0	0	0	120s	100	1	8056
m	583 323	0	0	0	0	120s	100	1	8056
m	609 313	0	0	0	0	120s	100	1	8056
m	640 314	0	0	0	0	120s	100	1	8056
m	670 305	0	0	0	0	120s	100	1	8056
m	714 303	0	0	0	0	120s	100	1	8056
m	746 275	0	0	0	0	120s	100	1	8056
m	747 345	0	0	0	0	120s	100	1	8056
m	767 332	0	0	0	0	120s	100	1	8056
m	780 391	0	0	0	0	120s	100	1	8056
m	842 314	0	0	0	0	120s	100	1	8056
m	839 338	0	0	0	0	120s	100	1	8056
m	770 302	0	0	0	0	120s	100	1	8056
m	813 156	0	0	0	0	120s	100	1	8056
m	781 198	0	0	0	0	120s	100	1	8056
m	826 179	0	0	0	0	120s	100	1	8056
m	837 216	0	0	0	0	120s	100	1	8056
