m	860 855	0	0	0	0	300s	100	1	591
m	188 232	0	0	0	0	300s	100	1	591
m	263 121	0	0	0	0	300s	100	1	591
m	534 53	0	0	0	0	300s	100	1	591
m	883 168	0	0	0	0	300s	100	1	591
m	522 141	0	0	0	0	300s	100	1	491
m	675 255	0	0	0	0	300s	100	1	491
m	434 217	0	0	0	0	300s	100	1	491
m	313 158	0	0	0	0	300s	100	1	491
m	140 308	0	0	0	0	300s	100	1	491
m	238 449	0	0	0	0	300s	100	1	491
m	615 375	0	0	0	0	300s	100	1	492
m	590 289	0	0	0	0	300s	100	1	492
m	662 168	0	0	0	0	300s	100	1	492
m	688 445	0	0	0	0	300s	100	1	492
m	700 687	0	0	0	0	300s	100	1	492
m	469 609	0	0	0	0	300s	100	1	493
m	877 520	0	0	0	0	300s	100	1	493
m	897 618	0	0	0	0	300s	100	1	493
m	721 552	0	0	0	0	300s	100	1	493
m	707 890	0	0	0	0	300s	100	1	494
m	202 884	0	0	0	0	300s	100	1	494
m	406 888	0	0	0	0	300s	100	1	494
m	617 912	0	0	0	0	300s	100	1	494
m	868 789	0	0	0	0	300s	100	1	494
