m	555 1450	0	0	0	0	120s	100	1	8052
m	592 1434	0	0	0	0	120s	100	1	8052
m	626 1417	0	0	0	0	120s	100	1	8052
m	531 1282	0	0	0	0	120s	100	1	8052
m	537 1310	0	0	0	0	120s	100	1	8052
m	569 1285	0	0	0	0	120s	100	1	8052
m	553 1332	0	0	0	0	120s	100	1	8052
m	644 1320	0	0	0	0	120s	100	1	8052
m	653 1294	0	0	0	0	120s	100	1	8052
m	684 1262	0	0	0	0	120s	100	1	8052
m	676 1245	0	0	0	0	120s	100	1	8052
m	622 1226	0	0	0	0	120s	100	1	8052
m	572 1202	0	0	0	0	120s	100	1	8052
m	553 1167	0	0	0	0	120s	100	1	8052
m	582 1158	0	0	0	0	120s	100	1	8052
m	640 1128	0	0	0	0	120s	100	1	8052
m	645 1099	0	0	0	0	120s	100	1	8052
m	650 1047	0	0	0	0	120s	100	1	8052
m	666 1105	0	0	0	0	120s	100	1	8052
m	588 923	0	0	0	0	120s	100	1	8052
m	606 900	0	0	0	0	120s	100	1	8052
m	651 879	0	0	0	0	120s	100	1	8052
m	684 913	0	0	0	0	120s	100	1	8052
m	696 947	0	0	0	0	120s	100	1	8052
m	676 979	0	0	0	0	120s	100	1	8052
m	542 1140	0	0	0	0	120s	100	1	8052
m	496 1125	0	0	0	0	120s	100	1	8052
m	465 1102	0	0	0	0	120s	100	1	8052
m	423 1069	0	0	0	0	120s	100	1	8052
m	416 1046	0	0	0	0	120s	100	1	8052
m	472 1006	0	0	0	0	120s	100	1	8052
m	481 969	0	0	0	0	120s	100	1	8052
m	509 997	0	0	0	0	120s	100	1	8052
m	475 920	0	0	0	0	120s	100	1	8052
m	437 890	0	0	0	0	120s	100	1	8052
m	376 941	0	0	0	0	120s	100	1	8052
m	389 994	0	0	0	0	120s	100	1	8052
m	369 1032	0	0	0	0	120s	100	1	8052
m	358 975	0	0	0	0	120s	100	1	8052
m	521 756	0	0	0	0	120s	100	1	8052
m	550 738	0	0	0	0	120s	100	1	8052
m	571 719	0	0	0	0	120s	100	1	8052
m	576 700	0	0	0	0	120s	100	1	8052
m	500 628	0	0	0	0	120s	100	1	8052
m	533 652	0	0	0	0	120s	100	1	8052
m	554 669	0	0	0	0	120s	100	1	8052
m	516 674	0	0	0	0	120s	100	1	8052
m	682 659	0	0	0	0	120s	100	1	8052
m	686 629	0	0	0	0	120s	100	1	8052
m	692 602	0	0	0	0	120s	100	1	8052
m	618 536	0	0	0	0	120s	100	1	8052
m	639 552	0	0	0	0	120s	100	1	8052
m	627 569	0	0	0	0	120s	100	1	8052
m	667 458	0	0	0	0	120s	100	1	8052
m	686 417	0	0	0	0	120s	100	1	8052
m	686 388	0	0	0	0	120s	100	1	8052
m	690 352	0	0	0	0	120s	100	1	8052
m	694 322	0	0	0	0	120s	100	1	8052
m	610 385	0	0	0	0	120s	100	1	8052
m	581 361	0	0	0	0	120s	100	1	8052
m	552 326	0	0	0	0	120s	100	1	8052
m	564 294	0	0	0	0	120s	100	1	8052
m	588 270	0	0	0	0	120s	100	1	8052
m	634 224	0	0	0	0	120s	100	1	8052
m	630 185	0	0	0	0	120s	100	1	8052
m	688 152	0	0	0	0	120s	100	1	8052
m	612 179	0	0	0	0	120s	100	1	8052
m	587 143	0	0	0	0	120s	100	1	8052
m	350 1342	0	0	0	0	120s	100	1	8053
m	355 1325	0	0	0	0	120s	100	1	8053
m	437 1359	0	0	0	0	120s	100	1	8053
m	166 1261	0	0	0	0	120s	100	1	8053
m	168 1205	0	0	0	0	120s	100	1	8053
m	125 1190	0	0	0	0	120s	100	1	8053
m	122 1249	0	0	0	0	120s	100	1	8053
m	160 1189	0	0	0	0	120s	100	1	8053
m	242 1148	0	0	0	0	120s	100	1	8053
m	280 1087	0	0	0	0	120s	100	1	8053
m	256 1074	0	0	0	0	120s	100	1	8053
m	318 1128	0	0	0	0	120s	100	1	8053
m	267 1108	0	0	0	0	120s	100	1	8053
m	180 1066	0	0	0	0	120s	100	1	8053
m	156 1118	0	0	0	0	120s	100	1	8053
m	154 1158	0	0	0	0	120s	100	1	8053
m	119 1125	0	0	0	0	120s	100	1	8053
m	82 1108	0	0	0	0	120s	100	1	8053
m	97 1092	0	0	0	0	120s	100	1	8053
m	233 744	0	0	0	0	120s	100	1	8053
m	234 792	0	0	0	0	120s	100	1	8053
m	237 832	0	0	0	0	120s	100	1	8053
m	267 813	0	0	0	0	120s	100	1	8053
m	284 846	0	0	0	0	120s	100	1	8053
m	236 853	0	0	0	0	120s	100	1	8053
m	235 883	0	0	0	0	120s	100	1	8053
m	233 930	0	0	0	0	120s	100	1	8053
m	235 969	0	0	0	0	120s	100	1	8053
m	271 917	0	0	0	0	120s	100	1	8053
m	276 988	0	0	0	0	120s	100	1	8053
m	290 1032	0	0	0	0	120s	100	1	8053
m	238 1043	0	0	0	0	120s	100	1	8053
