m	402 1122	0	0	0	0	120s	100	1	8051
m	339 1113	0	0	0	0	120s	100	1	8051
m	337 1060	0	0	0	0	120s	100	1	8051
m	284 999	0	0	0	0	120s	100	1	8051
m	249 950	0	0	0	0	120s	100	1	8051
m	292 941	0	0	0	0	120s	100	1	8051
m	314 901	0	0	0	0	120s	100	1	8051
m	232 860	0	0	0	0	120s	100	1	8051
m	279 791	0	0	0	0	120s	100	1	8051
m	205 813	0	0	0	0	120s	100	1	8051
m	197 756	0	0	0	0	120s	100	1	8051
m	313 728	0	0	0	0	120s	100	1	8051
m	302 649	0	0	0	0	120s	100	1	8051
m	213 683	0	0	0	0	120s	100	1	8051
m	208 720	0	0	0	0	120s	100	1	8051
m	328 760	0	0	0	0	120s	100	1	8051
m	422 836	0	0	0	0	120s	100	1	8051
m	401 905	0	0	0	0	120s	100	1	8051
m	377 929	0	0	0	0	120s	100	1	8051
m	432 968	0	0	0	0	120s	100	1	8051
m	517 1081	0	0	0	0	120s	100	1	8051
m	538 1047	0	0	0	0	120s	100	1	8051
m	581 639	0	0	0	0	120s	100	1	8051
m	584 586	0	0	0	0	120s	100	1	8051
m	615 704	0	0	0	0	120s	100	1	8051
m	654 756	0	0	0	0	120s	100	1	8051
m	702 799	0	0	0	0	120s	100	1	8051
m	705 830	0	0	0	0	120s	100	1	8051
m	1003 1241	0	0	0	0	120s	100	1	8051
m	1034 1242	0	0	0	0	120s	100	1	8051
m	999 1001	0	0	0	0	120s	100	1	8051
m	1250 1202	0	0	0	0	120s	100	1	8051
m	1323 1211	0	0	0	0	120s	100	1	8051
m	1310 1292	0	0	0	0	120s	100	1	8051
m	1256 1330	0	0	0	0	120s	100	1	8051
m	1287 1232	0	0	0	0	120s	100	1	8051
m	1333 1259	0	0	0	0	120s	100	1	8051
m	1263 752	0	0	0	0	120s	100	1	8051
m	1265 793	0	0	0	0	120s	100	1	8051
m	1202 793	0	0	0	0	120s	100	1	8051
m	1172 841	0	0	0	0	120s	100	1	8051
m	1177 882	0	0	0	0	120s	100	1	8051
m	1194 913	0	0	0	0	120s	100	1	8051
m	1129 769	0	0	0	0	120s	100	1	8051
m	1090 816	0	0	0	0	120s	100	1	8051
m	1029 869	0	0	0	0	120s	100	1	8051
m	1004 871	0	0	0	0	120s	100	1	8051
m	922 812	0	0	0	0	120s	100	1	8051
m	930 755	0	0	0	0	120s	100	1	8051
m	963 670	0	0	0	0	120s	100	1	8051
m	978 742	0	0	0	0	120s	100	1	8051
m	1002 644	0	0	0	0	120s	100	1	8051
m	826 711	0	0	0	0	120s	100	1	8051
m	845 619	0	0	0	0	120s	100	1	8051
m	1301 508	0	0	0	0	120s	100	1	8052
m	1313 466	0	0	0	0	120s	100	1	8052
m	1298 418	0	0	0	0	120s	100	1	8052
m	1332 388	0	0	0	0	120s	100	1	8052
m	1303 351	0	0	0	0	120s	100	1	8052
m	1348 315	0	0	0	0	120s	100	1	8052
m	1305 275	0	0	0	0	120s	100	1	8052
m	1342 230	0	0	0	0	120s	100	1	8052
m	1274 242	0	0	0	0	120s	100	1	8052
m	1246 244	0	0	0	0	120s	100	1	8052
m	1189 208	0	0	0	0	120s	100	1	8052
m	1059 416	0	0	0	0	120s	100	1	8052
m	976 202	0	0	0	0	120s	100	1	8052
m	892 380	0	0	0	0	120s	100	1	8052
m	952 337	0	0	0	0	120s	100	1	8052
m	743 235	0	0	0	0	120s	100	1	8052
m	671 204	0	0	0	0	120s	100	1	8052
m	660 283	0	0	0	0	120s	100	1	8052
m	599 376	0	0	0	0	120s	100	1	8052
m	613 445	0	0	0	0	120s	100	1	8052
m	580 517	0	0	0	0	120s	100	1	8052
m	427 370	0	0	0	0	120s	100	1	8052
m	416 433	0	0	0	0	120s	100	1	8052
m	515 336	0	0	0	0	120s	100	1	8052
m	263 518	0	0	0	0	120s	100	1	8052
m	243 616	0	0	0	0	120s	100	1	8052
m	198 431	0	0	0	0	120s	100	1	8052
m	181 334	0	0	0	0	120s	100	1	8052
m	228 288	0	0	0	0	120s	100	1	8052
m	272 221	0	0	0	0	120s	100	1	8052
m	382 247	0	0	0	0	120s	100	1	8052
m	439 208	0	0	0	0	120s	100	1	8052
m	509 195	0	0	0	0	120s	100	1	8052
m	588 174	0	0	0	0	120s	100	1	8052
