m	408 894	0	0	0	0	120s	100	1	8059
m	368 901	0	0	0	0	120s	100	1	8059
m	337 879	0	0	0	0	120s	100	1	8059
m	319 860	0	0	0	0	120s	100	1	8059
m	299 824	0	0	0	0	120s	100	1	8059
m	283 800	0	0	0	0	120s	100	1	8059
m	267 767	0	0	0	0	120s	100	1	8059
m	248 748	0	0	0	0	120s	100	1	8059
m	229 725	0	0	0	0	120s	100	1	8059
m	207 710	0	0	0	0	120s	100	1	8059
m	211 683	0	0	0	0	120s	100	1	8059
m	219 650	0	0	0	0	120s	100	1	8059
m	225 628	0	0	0	0	120s	100	1	8059
m	196 613	0	0	0	0	120s	100	1	8059
m	165 590	0	0	0	0	120s	100	1	8059
m	138 591	0	0	0	0	120s	100	1	8059
m	140 622	0	0	0	0	120s	100	1	8059
m	198 645	0	0	0	0	120s	100	1	8059
m	189 673	0	0	0	0	120s	100	1	8059
m	171 703	0	0	0	0	120s	100	1	8059
m	435 859	0	0	0	0	120s	100	1	8059
m	468 818	0	0	0	0	120s	100	1	8059
m	159 680	0	0	0	0	120s	100	1	8059
m	176 636	0	0	0	0	120s	100	1	8059
m	132 551	0	0	0	0	120s	100	1	8059
m	500 797	0	0	0	0	120s	100	1	8059
m	518 780	0	0	0	0	120s	100	1	8059
m	533 753	0	0	0	0	120s	100	1	8059
m	541 731	0	0	0	0	120s	100	1	8059
m	554 712	0	0	0	0	120s	100	1	8059
m	572 705	0	0	0	0	120s	100	1	8059
m	587 727	0	0	0	0	120s	100	1	8059
m	597 762	0	0	0	0	120s	100	1	8059
m	573 781	0	0	0	0	120s	100	1	8059
m	539 793	0	0	0	0	120s	100	1	8059
m	558 748	0	0	0	0	120s	100	1	8059
m	591 676	0	0	0	0	120s	100	1	8059
m	599 651	0	0	0	0	120s	100	1	8059
m	599 651	0	0	0	0	120s	100	1	8059
m	605 630	0	0	0	0	120s	100	1	8059
m	616 613	0	0	0	0	120s	100	1	8059
m	624 597	0	0	0	0	120s	100	1	8059
m	629 579	0	0	0	0	120s	100	1	8059
m	618 567	0	0	0	0	120s	100	1	8059
m	580 596	0	0	0	0	120s	100	1	8059
m	586 570	0	0	0	0	120s	100	1	8059
m	601 609	0	0	0	0	120s	100	1	8059
m	601 571	0	0	0	0	120s	100	1	8059
m	572 548	0	0	0	0	120s	100	1	8059
m	560 572	0	0	0	0	120s	100	1	8059
m	560 530	0	0	0	0	120s	100	1	8059
m	536 544	0	0	0	0	120s	100	1	8059
m	512 527	0	0	0	0	120s	100	1	8059
m	545 523	0	0	0	0	120s	100	1	8059
m	565 503	0	0	0	0	120s	100	1	8059
m	621 435	0	0	0	0	120s	100	1	8059
m	649 407	0	0	0	0	120s	100	1	8059
m	639 383	0	0	0	0	120s	100	1	8059
m	628 368	0	0	0	0	120s	100	1	8059
m	591 353	0	0	0	0	120s	100	1	8059
m	548 353	0	0	0	0	120s	100	1	8059
m	511 347	0	0	0	0	120s	100	1	8059
m	500 380	0	0	0	0	120s	100	1	8059
m	492 422	0	0	0	0	120s	100	1	8059
m	466 420	0	0	0	0	120s	100	1	8059
m	429 414	0	0	0	0	120s	100	1	8059
m	413 393	0	0	0	0	120s	100	1	8059
m	425 366	0	0	0	0	120s	100	1	8059
m	379 362	0	0	0	0	120s	100	1	8059
m	347 349	0	0	0	0	120s	100	1	8059
m	324 342	0	0	0	0	120s	100	1	8059
m	306 304	0	0	0	0	120s	100	1	8059
m	290 278	0	0	0	0	120s	100	1	8059
m	313 361	0	0	0	0	120s	100	1	8059
m	315 398	0	0	0	0	120s	100	1	8059
m	324 431	0	0	0	0	120s	100	1	8059
m	370 422	0	0	0	0	120s	100	1	8059
m	304 450	0	0	0	0	120s	100	1	8059
m	282 475	0	0	0	0	120s	100	1	8059
m	273 490	0	0	0	0	120s	100	1	8059
m	240 481	0	0	0	0	120s	100	1	8059
m	204 474	0	0	0	0	120s	100	1	8059
m	190 467	0	0	0	0	120s	100	1	8059
m	145 451	0	0	0	0	120s	100	1	8059
m	114 450	0	0	0	0	120s	100	1	8059
m	107 499	0	0	0	0	120s	100	1	8059
m	100 451	0	0	0	0	120s	100	1	8059
m	97 410	0	0	0	0	120s	100	1	8059
m	95 381	0	0	0	0	120s	100	1	8059
m	107 319	0	0	0	0	120s	100	1	8059
m	112 300	0	0	0	0	120s	100	1	8059
m	157 293	0	0	0	0	120s	100	1	8059
m	195 285	0	0	0	0	120s	100	1	8059
m	214 280	0	0	0	0	120s	100	1	8059
m	232 266	0	0	0	0	120s	100	1	8059
m	265 246	0	0	0	0	120s	100	1	8059
m	187 693	0	0	0	0	120s	100	1	8061
m	159 636	0	0	0	0	120s	100	1	8061
m	154 606	0	0	0	0	120s	100	1	8061
m	179 609	0	0	0	0	120s	100	1	8061
m	222 661	0	0	0	0	120s	100	1	8061
m	166 659	0	0	0	0	120s	100	1	8061
m	549 773	0	0	0	0	120s	100	1	8061
m	594 756	0	0	0	0	120s	100	1	8061
m	558 729	0	0	0	0	120s	100	1	8061
m	571 760	0	0	0	0	120s	100	1	8061
m	571 731	0	0	0	0	120s	100	1	8061
m	586 773	0	0	0	0	120s	100	1	8061
m	590 601	0	0	0	0	120s	100	1	8061
m	605 588	0	0	0	0	120s	100	1	8061
m	605 552	0	0	0	0	120s	100	1	8061
m	575 560	0	0	0	0	120s	100	1	8061
m	548 554	0	0	0	0	120s	100	1	8061
m	531 528	0	0	0	0	120s	100	1	8061
m	589 479	0	0	0	0	120s	100	1	8061
m	648 423	0	0	0	0	120s	100	1	8061
